Time,P1.1.1 E (Wh),P1.1.1 P (W),P1.1.2 E (Wh),P1.1.2 P (W),P1.1.3 E (Wh),P1.1.3 P (W),P1.1.4 E (Wh),P1.1.4 P (W),P1.1.5 E (Wh),P1.1.5 P (W),P1.1.6 E (Wh),P1.1.6 P (W),P1.1.7 E (Wh),P1.1.7 P (W),P1.1.8 E (Wh),P1.1.8 P (W),Srt1.1 E (Wh),Str1.1 P (W)
2022-12-07 15:00:00,162.0,0.0,161.75,0.0,144.75,0.0,152.5,0.0,161.25,0.0,147.0,0.0,153.25,0.0,154.5,0.0,1237.0,1332.3383
2022-12-07 16:00:00,47.5,0.0,43.0,0.0,47.25,0.0,45.25,0.0,47.0,0.0,48.75,0.0,46.0,0.0,47.0,0.0,371.75,450.4026
2022-12-07 17:00:00,2.5,0.0,2.5,0.0,2.5,0.0,2.25,0.0,2.75,0.0,3.0,0.0,2.75,0.0,3.0,0.0,21.25,70.8237
2022-12-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2022-12-08 10:00:00,7.25,0.0,8.5,0.0,7.75,0.0,8.25,0.0,9.0,0.0,7.25,0.0,8.5,0.0,11.25,0.0,67.75,2.9835
2022-12-08 11:00:00,30.75,0.0,29.25,0.0,31.0,0.0,32.75,0.0,29.5,0.0,32.75,0.0,30.25,0.0,34.75,0.0,251.0,245.0142
2022-12-08 12:00:00,30.5,0.0,31.75,0.0,36.25,0.0,33.0,0.0,38.25,0.0,32.75,0.0,39.25,0.0,39.75,0.0,281.5,261.687
2022-12-08 13:00:00,108.5,0.0,111.5,0.0,104.0,0.0,103.5,0.0,99.0,0.0,112.0,0.0,98.5,0.0,110.5,0.0,847.5,522.9754
2022-12-08 14:00:00,168.5,0.0,161.5,0.0,172.0,0.0,175.25,0.0,163.75,0.0,159.5,0.0,169.5,0.0,155.0,0.0,1325.0,1376.8579
2022-12-08 15:00:00,178.75,0.0,176.5,0.0,154.5,0.0,164.75,0.0,178.5,0.0,160.5,0.0,169.5,0.0,177.5,0.0,1360.5,1481.5476
2022-12-08 16:00:00,71.0,0.0,77.0,0.0,78.5,0.0,64.5,0.0,82.5,0.0,78.0,0.0,63.5,0.0,63.0,0.0,578.0,1186.5649
2022-12-08 17:00:00,1.25,0.0,1.5,0.0,1.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,2.5,0.0,3.0,0.0,11.5,44.4878
2022-12-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2022-12-09 10:00:00,1.0,0.0,1.75,0.0,1.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,2.25,0.0,3.25,0.0,11.0,2.5201
2022-12-09 11:00:00,6.25,0.0,7.25,0.0,7.5,0.0,6.0,0.0,7.5,0.0,5.75,0.0,8.75,0.0,10.0,0.0,59.0,34.947
2022-12-09 12:00:00,11.75,0.0,12.25,0.0,12.75,0.0,12.0,0.0,14.0,0.0,13.25,0.0,12.75,0.0,15.0,0.0,103.75,98.1036
2022-12-09 13:00:00,16.5,0.0,17.25,0.0,18.25,0.0,18.25,0.0,17.25,0.0,18.0,0.0,18.75,0.0,21.75,0.0,146.0,102.1242
2022-12-09 14:00:00,14.5,0.0,14.0,0.0,15.25,0.0,14.25,0.0,18.25,0.0,16.75,0.0,16.5,0.0,18.25,0.0,127.75,141.9581
2022-12-09 15:00:00,5.0,0.0,4.75,0.0,6.75,0.0,5.25,0.0,6.0,0.0,4.5,0.0,6.5,0.0,9.25,0.0,48.0,76.2792
2022-12-09 16:00:00,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.25,10.1604
2022-12-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 09:00:00,17.75,0.0,22.25,0.0,14.0,0.0,14.75,0.0,12.5,0.0,10.0,0.0,12.25,0.0,12.0,0.0,115.5,2.8956
2022-12-10 10:00:00,48.5,0.0,63.0,0.0,48.5,0.0,59.5,0.0,64.0,0.0,84.75,0.0,83.0,0.0,81.75,0.0,533.0,257.006
2022-12-10 11:00:00,151.75,0.0,159.5,0.0,148.25,0.0,168.25,0.0,176.75,0.0,169.75,0.0,165.75,0.0,171.75,0.0,1311.75,1246.1454
2022-12-10 12:00:00,159.5,0.0,152.75,0.0,141.25,0.0,139.25,0.0,150.75,0.0,144.5,0.0,152.25,0.0,144.75,0.0,1185.0,1268.131
2022-12-10 13:00:00,172.5,0.0,175.75,0.0,169.0,0.0,165.75,0.0,166.25,0.0,160.5,0.0,159.0,0.0,174.5,0.0,1343.25,1296.7375
2022-12-10 14:00:00,154.75,0.0,147.0,0.0,147.5,0.0,146.5,0.0,144.0,0.0,144.25,0.0,142.25,0.0,126.25,0.0,1152.5,1393.9614
2022-12-10 15:00:00,127.25,0.0,130.25,0.0,129.5,0.0,130.5,0.0,115.75,0.0,128.0,0.0,125.0,0.0,123.75,0.0,1010.0,1572.5544
2022-12-10 16:00:00,27.0,0.0,23.75,0.0,24.0,0.0,24.25,0.0,38.5,0.0,23.75,0.0,23.0,0.0,36.5,0.0,220.75,250.4889
2022-12-10 17:00:00,4.75,0.0,5.25,0.0,6.0,0.0,5.75,0.0,5.75,0.0,4.5,0.0,6.5,0.0,5.75,0.0,44.25,124.0139
2022-12-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 09:00:00,4.25,0.0,6.75,0.0,6.25,0.0,5.0,0.0,5.5,0.0,4.5,0.0,5.75,0.0,5.5,0.0,43.5,0.0
2022-12-11 10:00:00,37.5,0.0,33.75,0.0,32.5,0.0,42.25,0.0,41.0,0.0,35.25,0.0,41.75,0.0,44.25,22.65,308.25,217.5305
2022-12-11 11:00:00,72.75,0.0,82.25,0.0,77.5,0.0,73.0,0.0,75.5,0.0,80.5,0.0,72.75,0.0,79.25,0.0,613.5,672.7203
2022-12-11 12:00:00,46.25,0.0,46.5,0.0,45.25,0.0,46.5,0.0,47.75,0.0,46.75,0.0,48.25,0.0,51.25,0.0,378.5,487.9922
2022-12-11 13:00:00,61.0,0.0,53.5,0.0,59.5,0.0,60.0,0.0,66.75,0.0,63.0,0.0,57.25,0.0,66.5,0.0,487.5,359.9538
2022-12-11 14:00:00,50.0,0.0,55.25,0.0,54.5,0.0,51.5,0.0,52.25,0.0,53.0,0.0,56.5,48.5875,55.0,0.0,428.0,395.701
2022-12-11 15:00:00,82.0,0.0,71.0,0.0,81.5,0.0,76.75,0.0,72.0,0.0,72.75,0.0,69.25,0.0,72.75,0.0,598.0,892.3435
2022-12-11 16:00:00,31.5,0.0,38.5,0.0,28.75,0.0,29.75,0.0,40.0,0.0,33.5,0.0,38.25,98.3359,40.5,0.0,280.75,526.8405
2022-12-11 17:00:00,3.5,0.0,3.0,0.0,5.5,0.0,3.25,0.0,5.5,0.0,3.0,0.0,4.0,0.0,4.25,0.0,32.0,82.1535
2022-12-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2022-12-12 11:00:00,4.5,0.0,4.5,0.0,5.25,0.0,4.5,0.0,4.0,0.0,4.0,0.0,4.0,0.0,6.75,0.0,37.5,3.0049
2022-12-12 12:00:00,8.0,0.0,8.25,0.0,9.0,0.0,7.75,0.0,10.5,0.0,8.75,0.0,11.0,0.0,11.5,0.0,74.75,13.5134
2022-12-12 13:00:00,33.25,0.0,34.25,0.0,33.5,0.0,33.25,0.0,36.5,0.0,35.75,0.0,34.25,0.0,38.5,0.0,279.25,132.7721
2022-12-12 14:00:00,118.0,0.0,114.25,0.0,111.75,0.0,110.25,0.0,110.25,0.0,109.25,0.0,112.5,0.0,114.0,0.0,900.25,1279.0432
2022-12-12 15:00:00,60.75,0.0,62.5,0.0,63.0,0.0,58.75,0.0,64.25,0.0,59.25,0.0,56.5,0.0,56.5,0.0,481.5,204.4255
2022-12-12 16:00:00,86.75,0.0,80.5,0.0,83.25,0.0,82.75,0.0,89.5,0.0,79.25,0.0,83.0,0.0,87.5,0.0,672.5,468.4251
2022-12-12 17:00:00,8.0,0.0,9.25,0.0,16.25,0.0,8.5,0.0,18.0,0.0,25.0,0.0,20.25,0.0,24.0,0.0,129.25,415.216
2022-12-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 09:00:00,2.25,0.0,2.0,0.0,1.75,0.0,2.25,0.0,1.0,0.0,1.75,0.0,1.0,0.0,3.5,0.0,15.5,0.2469
2022-12-13 10:00:00,21.75,0.0,23.5,0.0,23.25,0.0,23.5,0.0,28.5,0.0,21.5,0.0,23.5,0.0,28.75,0.0,194.25,115.3941
2022-12-13 11:00:00,45.5,0.0,50.25,0.0,47.5,0.0,48.0,0.0,47.0,0.0,47.0,0.0,48.75,0.0,47.25,0.0,381.25,297.7164
2022-12-13 12:00:00,37.75,0.0,34.5,0.0,33.75,0.0,38.25,0.0,41.25,0.0,41.25,0.0,40.0,0.0,43.0,0.0,309.75,380.1021
2022-12-13 13:00:00,34.5,0.0,35.5,0.0,40.25,0.0,36.0,0.0,39.75,0.0,37.0,0.0,39.75,0.0,40.5,0.0,303.25,385.9777
2022-12-13 14:00:00,49.25,0.0,46.25,0.0,47.0,0.0,44.75,0.0,50.25,0.0,44.25,0.0,47.0,0.0,51.5,0.0,380.25,523.3827
2022-12-13 15:00:00,56.5,0.0,54.0,0.0,57.0,0.0,55.75,0.0,55.0,0.0,52.75,0.0,55.75,0.0,55.25,0.0,442.0,268.4518
2022-12-13 16:00:00,21.5,0.0,22.25,0.0,20.25,0.0,18.5,0.0,26.75,0.0,25.5,0.0,23.0,0.0,30.5,0.0,188.25,255.0929
2022-12-13 17:00:00,1.25,0.0,0.5,0.0,0.75,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,1.5,0.0,6.5,38.8406
2022-12-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
